mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
27.615709474865668,4.5255021092041225,38.91185640723733,6.150369279062159,83.61258068229972,CA01
28.96929981969086,5.58448738295359,41.15710723133435,7.8996947306871315,80.7227395287002,CA02
29.91550278717297,6.091833383667021,40.98070119704967,8.14946419523749,79.63653351572934,CA03
27.798369300360235,3.5203985523139574,37.68061536654599,4.647199880563237,87.33595300401906,CA04
28.37948933954049,5.904244705066111,40.46544628174093,8.881540757946942,79.1953807398505,CA05
26.923154011842875,4.86620557939062,39.94607739795858,6.615238494381665,81.92557388614243,CA06
24.823891417821937,5.4959112306820055,34.39313869496876,8.172614062204888,77.86039610721026,CA07
29.625438120558222,4.16512162618043,39.93224496994914,5.778436135011188,85.94072563845025,CA08
27.650126876900497,3.8836142078043805,39.632838216635314,5.32776818209972,85.95444344579542,CA09
28.65164091147747,4.419358027463109,38.34878249119305,5.8856988350123585,84.57554999688422,CA10
32.01204570976179,6.922073511381584,39.755863106348706,9.460367701595557,78.3766599168926,CA11
28.647351790957956,4.946114629964096,39.54088456122105,7.001862715562977,82.73447868390664,CB01
27.75459521711032,3.812904280053883,39.288150422960825,5.344623132009201,86.26207930532786,CB02
29.047638055809152,4.327407438810589,41.28760773319766,5.879109681258409,85.10237758231374,CB03
24.206286399709487,4.7706339226249606,37.49099916418434,6.325215605183651,80.29175626591687,CB05
28.587840713220217,5.254801419712759,39.575291842763946,7.582994410307416,81.61875367773852,CB06
30.7331393819729,5.108161124314001,42.51875375295273,7.2506546743153875,83.37898038717681,CB07
27.793768281166873,4.000567648768526,37.5517400158896,5.439499371793873,85.60624234793192,CB08
26.560070854682227,5.050926638086271,36.94639386586023,7.533446071231962,80.98300766695488,CB09
27.494217442863548,3.7311498798137674,38.067604543681064,4.848421633508473,86.42932868495869,CB10
29.452197036042204,4.102237071745079,39.974856254632364,5.431810491614582,86.07154139731934,CB11
26.95135565748516,4.921489354264215,34.56433340260297,7.1374872852044335,81.73936251367239,CB12
27.538873746284427,3.4177167139933684,37.637844055305315,5.125014457337781,87.58948261471843,CB13
26.217555299278317,4.265359285849467,36.93619284641946,5.697401482434341,83.7309038269984,CB14
28.477547112071736,5.683536455431951,43.75656784358276,7.772452393253114,80.04204353322734,CB15
29.066961885253903,4.691762197149815,38.887733117270315,6.73727441970029,83.85878023416677,CB16
29.425798371415876,4.683956857785921,41.93442627104437,6.153925431335549,84.08214180405757,CB17
28.564568738938817,4.728319384327135,39.68413918034897,6.580440620462933,83.44690785447932,CB18
28.96260647126944,4.3669695674775895,41.03017159205789,5.885754760645303,84.92204224847798,CB19
27.47112778173733,4.1294597661745085,38.93840793712289,5.491670521405192,84.96800058962357,CB20
26.79227011532092,5.0103524714752465,40.61384202867119,6.254300335036015,81.29926113050749,CB22
29.297007436826195,3.63365878660498,38.05747227927916,4.794333650560188,87.59716740885457,CB23
29.627455491847268,4.323922474996488,41.16789114835429,5.908434365775837,85.4056907580662,CB24
34.47281689482625,12.846208741903025,46.14811411567574,24.577780811991392,62.73525084678818,CB25
29.688516607102805,4.644279501152085,40.177276074956644,6.32024825887962,84.35664683886237,CB26
25.640772600351646,4.866502172882911,37.586457914367955,6.694088207190794,81.0204542244715,CI01
30.00116139538816,4.277363647171506,41.42857763192616,6.03466192198667,85.74267312255108,CI02
26.08247352341943,4.053472419884197,35.375714420928865,5.5462432910903665,84.45901836631948,CI03
28.67864650637471,4.37061055132241,39.21248437314252,5.648457314796738,84.76005291828919,CI04
32.69725170361609,6.9124649348501475,41.91450856449116,10.507216205763562,78.85918670624639,CI05
26.281306539938647,4.893599498914252,35.68639993886645,6.6498112152025906,81.37992305870469,CI06
27.907078607417724,3.9534335785588013,39.469483928635356,5.561421138850532,85.8335813856633,CI07
25.327839328341064,4.020274173939829,36.176145966203244,5.263633750391015,84.12705433802532,CI08
29.413280457963786,4.799463590074561,39.461320220837194,6.557442657881981,83.68266471693374,CI09
