set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
PM_029,2192,4.776373650174182,6.238679634874454,6.549253025808976,8.085105804534116,-30.615401804817882,PM_029
PM_038,1486,6.384212933784902,4.80821072154555,7.349797382740198,5.828880125523506,24.685928063257958,PM_038
PM_043,1354,6.287518417557136,2.9006287985077392,6.861943947298651,3.6394765769932644,53.86687392583879,PM_043
PM_105,1680,4.9805738409059295,6.2198656176455005,6.07225533468606,7.318158904889357,-24.882509853807388,PM_105
PM_113,2246,7.251338425571205,4.720560712896723,8.693760833552881,5.802481580557997,34.900835737440104,PM_113
PM_118,1126,5.677507062361545,3.6068442630233593,6.463115147238128,5.052154650746329,36.47133815236327,PM_118
PM_126,1928,5.072014156249506,6.466732534415999,5.810265323978083,8.293678199967381,-27.49831398731378,PM_126
S1,2934,4.153297587078108,8.321448970112133,4.865830111666962,8.900047026902655,-100.35763861472702,S1
S11,4432,13.235624801271355,5.143005127176793,13.763410400735355,6.523565738157875,61.14270988791719,S11
S12,5056,14.864541416837191,2.9803654894371876,15.052502478689226,3.7324435247640895,79.94983224937366,S12
S13,5096,14.454608607777358,3.4924472030381013,14.690205101620618,3.9033551049753896,75.83852114017824,S13
S14,2191,12.831976204228406,3.117025644746541,13.530459869078449,4.0686838070076,75.70891969298216,S14
S15,3472,13.214334991117974,2.8431832942226096,13.551594448310748,3.7034170329805907,78.48409854802638,S15
S16,6001,11.445744892240409,3.0790865199603794,11.85311251622432,4.043025828073694,73.09841736864297,S16
S17,3917,9.762070746592375,2.4095406650110336,10.161816407930939,3.115565793368014,75.31732019200817,S17
S18,4185,21.339990106398425,8.214413922780837,21.507869868991893,8.873012481388484,61.50694596471303,S18
S19,4582,3.7915826403211157,10.547218719416158,4.917788376563685,11.139274314265379,-178.17457035626938,S19
S2,3046,8.939193056541656,2.5068220555627163,9.953593106868373,3.351526067146221,71.95695361195676,S2
S20,5814,19.11070032903965,7.096167276241276,19.24924179595994,7.296201716966837,62.86809403076505,S20
S21,4609,13.331308066605905,4.173619585158928,14.14402517025555,5.02027821300702,68.69309774924798,S21
S22,3863,5.125625296393516,8.296722130354247,6.188555272314582,8.79039523013227,-61.86751177835752,S22
S23,4380,24.92431453414157,13.155775308721205,25.434622467858,13.61253915848457,47.21710283867468,S23
S24,7139,11.292878612867508,3.521062672022836,11.93211977401604,4.695165980740534,68.82050367555699,S24
S25,5260,21.73786763854419,8.275032259171157,22.098387754366854,8.96419588810696,61.93264032715702,S25
S26,4740,12.654175704821393,3.140979607358479,13.382133400423664,4.080502599369429,75.178315201031,S26
S27,876,12.915118438945264,4.953604089921694,13.346083107553461,5.790596335802758,61.644919376161454,S27
S28,4720,18.72364091412392,5.062028712625825,18.960466251724146,5.583870210394276,72.96450655167524,S28
S3,3851,5.6613076171801575,7.415090535955822,6.606803947688843,7.87397288243196,-30.978407063653023,S3
S4,3640,7.354055815866403,4.93941055934753,8.111992667666437,5.407785311217639,32.834198121113886,S4
S6,3962,9.87815620391188,3.8450591811374757,10.855304495953606,4.781254532905974,61.07513283081328,S6
S7,8068,9.266424062838396,6.593331058433187,13.454283401657833,12.279410855736932,28.847082610057186,S7
S8,5616,16.219191215637014,5.27186260557554,16.592497841788905,6.207640640272415,67.49614370109339,S8
S9,6230,6.92908659380017,4.644088272450313,7.725140674059605,5.767068764101716,32.97690525897553,S9
fit3d_s03,932,11.345286028175364,2.9847556331110185,12.050398867573001,3.620733883634772,73.69166695578629,fit3d_s03
fit3d_s04,1012,6.03678386228949,5.076750601133951,6.936033496820387,5.667810447193502,15.903058367762071,fit3d_s04
fit3d_s05,768,12.042037723655993,3.069648171514922,12.43397088643216,3.636749067414347,74.50889756403313,fit3d_s05
