set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
CB17,3517,8.868266950562363,2.9334462898254863,11.687990807573165,3.882279819610635,66.92198931111938,CB17
CB18,14105,10.134218279320452,4.436512469465357,15.486683948427187,6.334559717454811,56.22245004808752,CB18
CB19,8134,8.045878887384749,3.2127307962460137,11.061155553936997,4.192213304241892,60.069858853042135,CB19
CB20,4122,8.030825098431862,3.396701235728801,12.034802592212795,4.317011355979212,57.70420605484164,CB20
CB22,11755,8.60935880961854,3.6783093867710854,12.449066065056542,4.88355158317695,57.27545490772661,CB22
CB23,5068,10.7345752023934,3.2758742448128757,14.52712145759548,4.361561473733243,69.48296338654853,CB23
CB24,9433,8.416294599215282,3.558558099783664,11.293406038214165,4.90043454364763,57.718232675511906,CB24
CB25,3269,16.117074486390717,11.451705611474738,27.699865833406935,23.576553120326974,28.94674761759911,CB25
CB26,9200,7.416740360895796,3.964182586190312,10.052394271341079,5.594852859622653,46.550878239028485,CB26
CI01,4763,8.013188207693805,3.5501704958467806,11.66332147229033,4.891016213621704,55.69590525231756,CI01
CI02,4416,7.676779512312281,2.9938816561700126,11.333683863631293,4.109830605298764,61.00081223684589,CI02
CI03,3584,6.957809984189804,3.440218206939261,9.525338285282526,4.334250634616112,50.55601957000189,CI03
CI04,9077,9.430522463283356,3.9082611503493765,13.604533222136883,5.03370136707913,58.557321022607844,CI04
CI05,2969,15.912565068502623,6.587723012157933,22.34083631209067,10.244794563988124,58.600495999242185,CI05
CI06,19299,6.987208049292966,3.8352883633193855,9.042493831751354,5.244279740456658,45.10985881252702,CI06
CI07,13290,5.749252139247637,3.431643769493827,8.296491165167199,4.744860740968842,40.31147553840104,CI07
CI08,2822,9.797066292344047,4.01708526255881,13.535944083910698,5.073550773847104,58.997059500373325,CI08
CI09,8016,8.067771671547247,4.484274880775478,11.048106240450313,5.787176505870773,44.41742945465041,CI09
PM_008,15569,3.709161038480565,3.3938908281085083,5.0065640320593445,4.632932843646338,8.499771433520857,PM_008
PM_022,5510,4.400510390204611,3.627953275680327,5.830912972945027,4.839862146796085,17.556079773018386,PM_022
PM_029,6176,6.959296671677069,7.00463144607567,8.766720954833445,8.537265135269594,-0.6514275297833495,PM_029
PM_038,4944,4.488391020585489,3.5771505834071355,5.611920606206834,4.5364929188693255,20.302162467553604,PM_038
PM_043,6924,5.232312887320521,3.542777403354632,6.23727226061861,4.642439163932165,32.29041382559796,PM_043
PM_105,6572,3.295640486254509,4.822979885144679,4.230884255761553,6.127130806273471,-46.344235824884805,PM_105
PM_113,7794,7.0745267672716015,7.116881960529681,9.64258477621062,9.261185058962075,-0.5987000212371008,PM_113
PM_118,4922,4.636100450019204,2.610650293019842,5.507787696765267,3.561072815338081,43.68865987342815,PM_118
PM_126,6800,3.520751296047385,4.622752632934416,4.46579822435431,6.143780878433906,-31.300175565488157,PM_126
S1,11263,5.212415504445651,9.340496405856456,6.1990901976064245,10.229032548709919,-79.1970804685463,S1
S11,20578,6.867533488428608,3.9671663980642333,8.513902703569368,5.410653448636923,42.23302434929984,S11
S12,22024,9.903391478638671,3.3263776984475824,11.551636098658934,4.301623919791969,66.41173172218343,S12
S13,20108,10.090223078665476,3.6614091347501754,11.367769002541126,4.225367829971579,63.71329844538551,S13
S14,13674,7.886515034188768,2.865648425223515,9.38101616770451,3.9657086900299907,63.663945192513225,S14
S15,21817,12.644771468658892,5.771593739054051,13.485267403707919,6.811937372026114,54.35588730599503,S15
