set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
S1,2934,9.626733047794868,7.037463816985454,10.970376496924967,8.04257564172045,26.89665557312323,S1
S11,4432,7.990829142234496,6.05955616469502,9.023271753815537,7.638706956118748,24.168618089103944,S11
S12,5056,7.509344798647417,2.9214736712398333,8.779211857286217,4.182336571686662,61.09549168968711,S12
S13,5096,7.906736602508069,2.5229394519016024,10.123294746086756,3.2204018640489704,68.09126724796538,S13
S14,2191,9.631469616521418,3.4029133405488405,10.465763627932063,4.24012240770685,64.66880469921614,S14
S15,3472,5.849963162477057,5.5617856239778245,8.305782171596725,6.336894411064391,4.926142789200223,S15
S16,6001,6.742921845720296,5.529552524216298,8.915723361914603,7.550142451728189,17.99471133235986,S16
S17,3917,5.118937108324757,3.9519846676496897,5.765770103982405,4.661429577730376,22.796772376384375,S17
S18,4185,11.079169744993694,7.6784070240608,12.59905415175633,8.937774717752449,30.69510440951214,S18
S19,4582,12.600999617178784,10.122442280569174,15.79202276823416,10.830169384059237,19.6695294969347,S19
S2,3046,6.762126122654889,3.4452284711899304,8.11680826661905,4.139113327398868,49.05110598798927,S2
S20,5814,5.802695332412052,7.578431469923962,6.931887046622497,8.753644339007186,-30.601919208013573,S20
S21,4609,8.581420441134824,5.106843575671501,9.700936940199847,6.335370641286267,40.48953071694315,S21
S22,3863,9.813355596729462,13.796931562432642,11.880980933268992,14.14295551211082,-40.59341299148278,S22
S23,4380,14.21276302350469,13.635715271936665,15.652317238064018,14.191529514757274,4.06006735364348,S23
S24,7139,7.23598438672354,4.8887699954252115,9.303955935728135,5.688693945499046,32.43807982235226,S24
S25,5260,12.891122948864105,10.488367594518543,15.415238815776078,11.117410159433815,18.638836693100345,S25
S26,4740,5.479365917798999,5.601315895882199,6.959770758669493,7.062397166136838,-2.225622086801351,S26
S27,876,8.171326434711897,11.036178276384744,9.54612238162967,11.55340788698511,-35.05981390613548,S27
S28,4720,8.175207457417143,4.709387916466157,10.218738367039732,5.717296692405744,42.39427022499034,S28
S3,3851,7.653120292434024,9.005970537741035,8.936883532594083,9.78577790322219,-17.677106769698327,S3
S4,3640,7.468023295481096,3.7849702007989867,8.06868229761981,4.470609147578852,49.31764335698747,S4
S6,3962,8.439535969140362,2.854897940798645,10.426587942141039,3.6405832923909447,66.17233517058591,S6
S7,8068,9.73207394184748,9.542928740344383,14.461370421249738,14.117062246641197,1.9435240898631165,S7
S8,5616,8.622925253839579,2.642031001200848,10.341514785097091,3.702536239728947,69.36038614013943,S8
S9,6230,11.714298834119225,7.9832503789262175,15.380098320117009,11.036967056591502,31.850377969920874,S9
