set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id,view_type
PM_008_front,2050,9.822143125412762,8.640676220323554,12.311993935525352,10.0795298916476,12.028606079180484,PM_008,front
PM_008_side,1025,20.55805830091815,17.688115465665692,22.85278777953166,19.463012767126955,13.960184338636122,PM_008,side
PM_022_front,833,11.603737419401147,10.241765649630496,14.797774344845063,11.656885126241482,11.737354272542138,PM_022,front
PM_022_side,833,27.13653876346674,21.84247173278419,28.756171609599186,23.56206255691069,19.508998833004533,PM_022,side
PM_029_front,1096,23.570059936637126,24.11751278780962,32.23395128357374,31.101541016196183,-2.3226621088117705,PM_029,front
PM_029_side,1096,22.97842932994114,19.913767472312557,25.216603839157813,22.00704640576918,13.337125064659208,PM_029,side
PM_038_front,743,8.43092129936639,8.069963098530241,10.29253499334495,9.324620952928637,4.2813612892255914,PM_038,front
PM_038_side,743,14.591777546463685,13.693159802954087,16.298524716963165,15.705284700055483,6.158384341100227,PM_038,side
PM_043_front,677,16.28983422177652,16.811334914500176,17.780008796403024,18.30801423257536,-3.2013873537552953,PM_043,front
PM_043_side,677,25.441375396301382,21.11545893947963,28.660526820246652,23.034949830447456,17.003469307129695,PM_043,side
PM_105_front,840,14.859673485141869,14.594699671519521,16.14661811298631,17.27460872200796,1.7831738623819287,PM_105,front
PM_105_side,840,24.164194592496663,20.53997942350361,26.130888061661185,22.880121855174483,14.998286639019309,PM_105,side
PM_113_front,1123,17.627616807122806,18.432842499590343,21.88011862522944,22.479159386108424,-4.567978197382697,PM_113,front
PM_113_side,1123,21.095205242186562,16.92807113085256,23.600487535284056,20.428735612754764,19.75393964406894,PM_113,side
PM_118_front,563,22.846938527859436,22.37021590648199,27.170504489086845,26.696371480113424,2.086593005868735,PM_118,front
PM_118_side,563,24.941599989421736,23.50452655902601,25.67204231440218,24.283736732276694,5.761753179448061,PM_118,side
PM_126_front,964,22.700757793055992,21.63641119170251,30.002914158198553,28.957283048366858,4.688595028660487,PM_126,front
PM_126_side,962,27.63229261312741,24.21542856121108,30.414623454945787,26.460792298546846,12.365474337417318,PM_126,side
