set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id,view_type
SUME_S1_vicon,2988,14.716377195448118,18.857558997792996,20.074533457531857,23.16564963348711,-28.139954197598136,SUME_S1,vicon
SUME_S11_vicon,2988,14.444907059474442,15.971870612611003,19.404606706623756,22.021301210318786,-10.570947579306317,SUME_S11,vicon
SUME_S12_vicon,2988,10.586281492157852,8.824603131434921,13.430036264846267,11.977106617161354,16.641144126272795,SUME_S12,vicon
SUME_S13_vicon,2988,11.800269206483213,8.199416397869566,15.203655135749836,11.529845510058145,30.515005595256202,SUME_S13,vicon
SUME_S14_vicon,2988,9.610067345092755,9.504006994368398,12.074217693511187,12.717770078349275,1.1036379550296866,SUME_S14,vicon
SUME_S15_vicon,2988,13.487863518161765,10.468445110286966,16.1634424681369,14.150391177273953,22.38618743293978,SUME_S15,vicon
SUME_S16_vicon,2988,15.681782522442044,13.093320742046995,20.32904307080809,17.77310804665431,16.506170626271132,SUME_S16,vicon
SUME_S17_vicon,2988,13.412355955845555,12.974254017673577,17.68967360661846,18.91366702795867,3.2664055413846906,SUME_S17,vicon
SUME_S18_vicon,2988,13.225338655415072,8.272273804797248,15.514964743408298,11.43002929429764,37.45132718087191,SUME_S18,vicon
SUME_S19_vicon,2988,14.296036523102563,11.628487082101378,17.8598586983696,17.27955964494213,18.659363640337613,SUME_S19,vicon
SUME_S2_vicon,2990,12.973221575061013,11.417739530446386,17.043178211947986,17.65350363011407,11.989944329670566,SUME_S2,vicon
SUME_S20_vicon,2988,11.646638191410627,10.82575770954989,15.670887315638126,14.96658771303741,7.048218278697235,SUME_S20,vicon
SUME_S21_vicon,2988,11.255335222458672,8.706064026222593,13.817571361424996,12.960016146921243,22.64944709198278,SUME_S21,vicon
SUME_S22_vicon,2990,16.544116012679794,15.088201506086913,21.76177222858472,20.550241684737998,8.800195220325067,SUME_S22,vicon
SUME_S23_vicon,2988,11.623190135836476,8.35447027760294,14.13590725948591,10.834060882534878,28.1223985844941,SUME_S23,vicon
SUME_S24_vicon,2988,17.454292245302756,17.62613129224373,22.164384999913054,24.293794518514048,-0.9845088218184204,SUME_S24,vicon
SUME_S25_vicon,2988,8.280636365227151,8.10474986600469,10.356870397115012,10.43205401525922,2.124069835514822,SUME_S25,vicon
SUME_S26_vicon,2988,11.248554210245011,11.797862761443852,15.071554507772479,16.652098416313105,-4.883370261918099,SUME_S26,vicon
SUME_S27_vicon,2988,9.819190615821276,9.247468107709564,12.867323004253768,12.879161906678101,5.8225013698228665,SUME_S27,vicon
SUME_S28_vicon,2988,10.030606281670323,7.241525084156098,12.848443614861091,9.463585177372428,27.805709038853628,SUME_S28,vicon
SUME_S3_vicon,2988,12.702425364850791,12.670141874484099,16.02676048585533,17.24495539710753,0.25415217519029965,SUME_S3,vicon
SUME_S4_vicon,2988,11.016354542001586,8.976869324505088,14.506701583270647,13.36909751018228,18.513249639167288,SUME_S4,vicon
SUME_S6_vicon,2988,12.607964672923302,12.258567213389462,16.260777637794412,16.900110689284677,2.7712439604482824,SUME_S6,vicon
SUME_S7_vicon,2988,16.566457984926654,15.57028093586826,24.330600482942874,21.41159791125537,6.013216886583645,SUME_S7,vicon
SUME_S8_vicon,2988,11.645116419518752,8.082821945661367,14.165311575287067,11.727839510227533,30.590458227506506,SUME_S8,vicon
SUME_S9_vicon,2988,12.168460488290853,9.774406734260461,15.487999317884396,13.610231864654786,19.674253422066652,SUME_S9,vicon
