set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id,view_type
PM_008_front,1999,9.697844919610963,11.722567281137438,11.450929958149029,15.206967337438183,-20.878064954741497,PM_008,front
PM_008_side,997,10.223609803838674,11.258005983003262,13.564487169331432,15.00819648967459,-10.117719660781674,PM_008,side
PM_022_front,1498,10.542209221034842,8.867254551186058,12.959875536771825,12.109757545968758,15.88808033241032,PM_022,front
PM_022_side,1498,14.93467317823996,11.603055409488702,18.39785203850524,16.760316417040205,22.307938908268003,PM_022,side
PM_029_front,1498,15.019375174675341,22.444719305136967,21.641356753229463,27.967038365732332,-49.43843564798715,PM_029,front
PM_029_side,1498,15.608758304378487,18.945316489971958,19.20873278318452,21.390983477728668,-21.376192266732183,PM_029,side
PM_038_front,1498,8.044311939010685,11.33405618551565,9.702098425112966,13.992737977462099,-40.895284412721914,PM_038,front
PM_038_side,1498,10.436738106659856,13.108283629280548,12.908268489392896,16.474286917060972,-25.597514235946328,PM_038,side
PM_043_front,1498,9.317008366291613,13.108480622874625,11.665631619374402,17.19316803030228,-40.694095223745144,PM_043,front
PM_043_side,1498,11.319370402574377,12.91240771367142,15.995735104295438,17.74588749013047,-14.073550510678029,PM_043,side
PM_105_front,1498,10.49618951398308,12.229833171563133,12.323337596895021,16.09195162154975,-16.516886011542418,PM_105,front
PM_105_side,1498,13.03593905291343,11.507730900240329,16.498275751987595,16.735056076294825,11.723038489747754,PM_105,side
PM_113_front,1498,11.309190243609361,16.611704164729662,15.396808323441231,22.44806620972813,-46.88676913996265,PM_113,front
PM_113_side,1498,16.290219722753573,13.476593620726097,18.6704391712706,17.837672621325268,17.27187324611409,PM_113,side
PM_118_front,1498,12.602192910513153,19.536941667321823,16.7055057258111,24.48975157724183,-55.02811142514316,PM_118,front
PM_118_side,1498,13.162463020664081,15.681505133967564,16.716592503089384,19.251529647408656,-19.138075520886748,PM_118,side
PM_126_front,1499,12.810006502217595,20.429290681631073,19.028402658925202,26.930277740978845,-59.479159343865064,PM_126,front
PM_126_side,1497,16.56585274381939,17.529980238707456,20.442500631483384,22.09352295424674,-5.819969003695109,PM_126,side
