mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
12.043852716588825,6.309654879743163,17.534998810227712,8.208080246236392,47.610992692957446,PM_008
14.872850529572224,5.498747680403855,23.853160179471185,8.397903829604536,63.028286544865786,PM_022
19.96491208490606,12.243724822379765,26.889993097791216,14.833382911307583,38.673785437621305,PM_029
12.669401080166143,4.216159952096072,18.488765751459038,5.8705208136692395,66.7217106363738,PM_038
12.652963846079949,7.791643544744005,18.8431555804617,9.94762539949304,38.420407743771776,PM_043
13.648521896402135,5.181346689115774,21.52283346523633,6.492590364779858,62.037305369443565,PM_105
15.901736598619786,27.56439962468386,21.94023865600238,33.40143639347086,-73.34207150102303,PM_113
16.064939733897347,4.748873668214571,21.221461102771055,6.613223687429936,70.43951768960358,PM_118
15.011121268187951,5.897220269707978,21.068139559564788,7.1084969586308615,60.714325303563065,PM_126
