mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
21.497582059563086,4.470112587914997,27.458994044865733,6.0573365536776835,79.20644016834214,CA01
18.250980897095072,5.083492781841247,24.631496328161056,7.291277262731838,72.14674208195372,CA02
18.064959348454543,5.610053447184516,24.912599524375512,7.854529077954839,68.94510893175935,CA03
16.72250356539039,4.766893115077864,23.477668256417807,6.446645884149983,71.49414203179703,CA04
16.50088944164915,4.743894078126331,22.78840020473481,6.994147918396337,71.2506765474564,CA05
20.946765373184288,4.746736318633765,27.627807427986873,6.586202433718306,77.33904861172284,CA06
14.708445315979908,4.113479115796306,20.732761517955968,5.910719432854672,72.03321610525866,CA07
18.798236449187925,4.104995281212027,25.236070467476175,5.785391387483873,78.16287026547451,CA08
18.91989766625427,3.7745008178001656,25.125145808996077,5.418230256425576,80.05009918984707,CA09
22.33982428612756,5.533566801539248,28.87111957214119,6.879253959219065,75.23003435181249,CA10
18.247839759615193,7.261767700774259,25.550403084706666,9.794624114076415,60.20478151695807,CA11
19.092848310927078,4.6103139418547805,26.401563980634908,6.536017811077015,75.85318928440739,CB01
16.618709878276807,4.096640645712593,22.747513502865456,5.783733925187495,75.34922580803021,CB02
22.095017304281765,5.097012606519023,29.365869109999277,7.123396920484548,76.93139346158702,CB03
18.12611047441135,5.663117233129086,24.893865395519338,8.01446244116007,68.75712943974543,CB05
19.966039970099878,4.7996277381277395,26.678648743282587,6.950358254249923,75.96104312464857,CB06
20.162984393985,5.24798989649848,26.896644944035636,7.58021328269381,73.97215712737419,CB07
17.44775137910388,4.157044799719348,23.804097031687974,5.752660146381535,76.17432350223658,CB08
16.582404446745706,4.441052262285349,23.873798739653363,5.943435019652434,73.21828522185812,CB09
18.005339651168843,3.672994121246364,23.791902037775507,5.117608118378078,79.60052855205136,CB10
19.673263180808053,4.736422394852896,26.020161119870163,6.170344038057069,75.92457158061384,CB11
17.81912804962511,5.094005204844099,24.379118964892797,6.846333718310605,71.4127134018139,CB12
16.7464385995265,4.494692992236923,23.92808215493715,6.526783856685152,73.16030530596511,CB13
21.978247104165533,4.035511983587095,28.55039297764969,5.3317346090870625,81.63860855480942,CB14
19.30257616107573,4.250170704218503,24.450544916742476,5.449585211263411,77.98132918242743,CB15
18.150351125996686,5.082004498341238,25.634869346539038,7.126644968459803,72.00051688772952,CB16
16.263602561558972,4.387570729991299,22.96543415613997,5.956478685714652,73.02214737857734,CB17
17.617206627351422,4.389303426301371,23.87096126573143,6.206529542806884,75.08513398777534,CB18
18.008865011685284,3.9734555649871077,23.912531696977666,5.496331800287989,77.93611333968643,CB19
18.624937802739293,4.139610238819612,25.327633946525143,5.606702365322176,77.77383053482858,CB20
21.67643644509563,4.643427514518002,28.874292266994146,6.990619839325069,78.57845533660772,CB22
17.42921908370985,3.768119031949453,24.324958721765594,5.015306578731806,78.38044829288243,CB23
21.239462395828994,5.156216019662524,28.093076815698947,8.507139357463316,75.72341557630432,CB24
24.93934684651328,12.55829894701324,34.053998504790655,24.863773174274257,49.64463574646908,CB25
21.68874058447578,5.2097336953663795,29.28209436705001,7.331117362887816,75.97954719834968,CB26
18.335901446588302,4.7200569530907535,23.956824197315935,6.908501283644535,74.25784073480064,CI01
18.855435901478867,4.568284735646165,26.31696971782019,6.671489630750507,75.77205449125752,CI02
16.351644837745773,4.332608245921369,23.44503053980149,5.644319111236875,73.50353258700879,CI03
18.60677420154504,4.522496176824665,24.580892466378636,6.032655094868487,75.6943566475422,CI04
22.899415187396688,6.589917194669484,29.897505055667356,9.772319882652528,71.22233410442541,CI05
16.834986831696305,5.384653930790573,22.854869520415228,7.184857075265686,68.0150986477011,CI06
19.13913551070945,4.065229719177905,27.129280539147754,5.579437138378667,78.75959592373869,CI07
18.676592650194408,3.856704191801884,24.839751852149064,4.899256392484701,79.3500652713452,CI08
17.23631252363578,4.936258680974794,25.50676517189144,6.409336708088955,71.36128348679098,CI09
