set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
S1,2934,25.602567439092294,7.245696041472727,32.473983705519004,8.95688837880258,71.69933812806076,S1
S11,4432,27.773550327523946,5.472918951408259,36.06524036472899,7.032986427874337,80.29449282908378,S11
S12,5056,17.241540840110943,7.432033008060472,20.393372458897908,8.893087236046147,56.89461239583359,S12
S13,5096,19.85441201802708,3.226713612196979,24.55245565285956,4.281740928889315,83.7481280771889,S13
S14,2191,18.208409048066883,4.277804297888227,20.749133333034877,5.541460017290261,76.50643564412682,S14
S15,3472,16.830898326468596,4.434444906173117,20.70200542869131,5.505894100215178,73.65295173104681,S15
S16,6001,15.724322695242272,7.020397562489588,20.439324246173936,8.349282390641196,55.353259415022315,S16
S17,3917,21.900624968831938,5.04336870141663,27.79975906249756,6.015792740669544,76.97157634271103,S17
S18,4185,18.960912818254858,6.713901999508387,22.2776016653461,8.217554482056862,64.59082922925265,S18
S19,4582,24.861464126877383,8.50479935475576,32.110403271527076,9.803898073046506,65.79123694665537,S19
S2,3046,25.582889144276713,4.268179673175708,32.565849059146885,5.5408075090174735,83.31627186786851,S2
S20,5814,20.777745458913156,3.996831437732344,24.20054511121752,4.79842852891124,80.76388294564558,S20
S21,4609,19.035883275402988,4.39032050527874,23.320266223284218,5.554622975434273,76.93660734434296,S21
S22,3863,26.277780525575473,9.220414872019614,31.271986183319097,10.155736613092584,64.91174411383173,S22
S23,4380,19.877707670653482,9.231121861671378,23.61558325930157,11.318106046330563,53.560430535459716,S23
S24,7139,27.701884933239764,16.91138509464638,33.23438396971581,17.688762600506603,38.952222437563286,S24
S25,5260,20.770370058647504,5.471866378198536,24.144255532011535,6.333430430187178,73.65542182085298,S25
S26,4740,21.80150011419623,3.805330648779409,28.02110969551934,5.995865594571053,82.54555590740502,S26
S27,876,19.956780379779126,10.469959687897061,25.717155561677718,11.209790159323727,47.53682964559968,S27
S28,4720,21.099499184372565,5.258478218655568,25.83148428256179,7.204123665581067,75.07771074229912,S28
S3,3851,23.509139347573406,4.442375114926164,28.36515173548907,5.5279402942324,81.10362506577808,S3
S4,3640,25.09821347373312,4.768293814099977,30.184239181952808,5.944326428349858,81.00146124308688,S4
S6,3962,21.9229647204676,3.5857181301576686,25.637229281385196,4.566352892942012,83.64400902944486,S6
S7,8068,23.72355188729338,11.316176871355124,30.385392258431672,15.914748217518095,52.29982034260138,S7
S8,5616,19.898184403728695,5.516311203825462,24.603963815104695,6.390877763145579,72.27731389004633,S8
S9,6230,20.067838970227623,6.427829522761714,30.760093415794802,9.716073482997679,67.9694981990938,S9
