mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
3.709161038480565,3.2775520175174746,5.0065640320593445,4.12745488169727,11.63629770951914,PM_008
4.400510390204611,3.2582610528811604,5.830912972945027,4.29745989262681,25.957201234339994,PM_022
6.959296671677069,5.288950407540745,8.766720954833445,6.667283921997175,24.001653370150112,PM_029
4.488391020585489,2.9608918928877896,5.611920606206834,3.860690742101099,34.03222047036456,PM_038
5.232312887320521,3.3561494685416955,6.23727226061861,4.349685545346676,35.85724820328192,PM_043
3.295640486254509,4.695740679232081,4.230884255761553,5.890939412867071,-42.48340190069653,PM_105
7.0745267672716015,7.671138505960588,9.64258477621062,9.040439263798156,-8.433238834420003,PM_113
4.636100450019204,2.9361978633100603,5.507787696765267,3.626652214133055,36.66664700291605,PM_118
3.520751296047385,3.4777977949085503,4.46579822435431,4.378790067828427,1.2200095243040017,PM_126
