set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id,view_type
fit3d_s03_front,2398,20.348486379595634,13.8459501589927,24.14794286732641,17.50055713316488,31.955871799503115,fit3d_s03,front
fit3d_s04_front,2398,24.41608140358278,20.298306736607234,30.064041145075816,25.671852359039562,16.865010395858647,fit3d_s04,front
fit3d_s05_front,2198,15.900653287796752,11.01094710663524,20.521095319808655,13.8083249812215,30.751605563994076,fit3d_s05,front
