mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
16.788722465527286,16.70418272308446,22.588933039701438,22.490777001510878,0.5035507771148908,S1
13.759882673122727,13.738625839318852,21.54691449247281,21.52920300283829,0.15448412104120712,S11
11.69676126659423,11.667561781514427,15.055638718416567,14.99916702223256,0.2496373518641915,S12
10.2419215738159,10.232285119733266,15.388390282983975,15.368273698759,0.09408834087608556,S13
12.077827465711485,12.043244475163393,15.835940960332003,15.80902039350957,0.2863345303306555,S14
9.880783531386214,9.869737676054521,14.578817099137686,14.53147164208172,0.11179128959364128,S15
11.177581908859942,11.192766475410355,15.797071481428171,15.800281916146664,-0.13584840329711426,S16
13.107935155679819,13.09106939172418,19.017698088807634,18.995638882367075,0.12866835054742543,S17
11.574634239066237,11.547756941190828,15.827605297967809,15.749686361058897,0.23220861515168603,S18
13.605592832879744,13.59948846994064,20.42711838669823,20.409144966876756,0.044866570785150287,S19
11.74447053934912,11.73958046517026,19.047428380901664,19.00427852338074,0.04163724675774965,S2
12.848802947945703,12.839005922516636,16.85644476038379,16.840689805372197,0.07624854602221093,S20
13.228665944063604,13.202581628814343,18.86329890470863,18.809630053289133,0.19718023993920467,S21
15.504107855928826,15.466808399148679,21.288746564204512,21.268450843857327,0.240577897978719,S22
12.408066371312826,12.39557861866888,16.600853735423826,16.555878402521245,0.10064221346217919,S23
17.01094276504684,16.990199095069844,24.160636393284715,24.113375408620115,0.12194309429820228,S24
13.2855588930278,13.23921054335402,16.92622944427537,16.889331027284214,0.3488626263069984,S25
13.998162755822262,13.950091594307425,19.889339003019458,19.833090109503555,0.34341050574542714,S26
10.87314501962796,10.865755422766926,15.226058437727021,15.212098749980015,0.06796190842387914,S27
12.62499512347839,12.57441041887817,17.593285631062795,17.53961456909669,0.4006710822893662,S28
12.518764438883021,12.484042399502865,17.802926947779675,17.781140517519237,0.27735995472772423,S3
11.694405334656166,11.6952362767708,17.13152394979647,17.132979785679755,-0.00710546702337645,S4
12.123406776734932,12.121586735122824,17.102493118798876,17.098871406731273,0.015012625127786786,S6
16.25801193632632,16.22720154860271,23.815842158643637,23.78370181648061,0.18950895007505147,S7
11.000913879195943,10.977829890350083,16.193867655271095,16.178763961904483,0.20983701080975337,S8
12.033245751694027,12.04269261202744,19.89202895116715,19.886246776756344,-0.0785063359325327,S9
