subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
S1,16.788722465527286,7.275863813895918,22.588933039701438,9.461267358460718,56.66219494166018
S11,13.759882673122727,6.5757567968533905,21.54691449247281,8.293939024916133,52.21066230675163
S12,11.69676126659423,6.256823204909002,15.055638718416567,8.356842663219961,46.50807123183413
S13,10.2419215738159,4.453141913433542,15.388390282983975,5.647275999982263,56.520445100670635
S14,12.077827465711485,4.371080505063901,15.835940960332003,5.790195694752602,63.80904995146486
S15,9.880783531386214,4.6703251594992565,14.578817099137686,6.118760817374684,52.73325091412019
S16,11.177581908859942,4.988622672494156,15.797071481428171,6.490348254854135,55.369392833168064
S17,13.107935155679819,5.380644592502511,19.017698088807634,6.817034764600603,58.951241911118125
S18,11.574634239066237,4.78485242497246,15.827605297967809,6.212681674546355,58.6608757897263
S19,13.605592832879744,18.29229515449236,20.42711838669823,20.45258644374901,-34.446880626080265
S2,11.74447053934912,7.9867405879475495,19.047428380901664,10.776100257847064,31.99573738817369
S20,12.848802947945703,5.123469440278406,16.85644476038379,6.20087685341833,60.12492789378828
S21,13.228665944063604,6.306942579873704,18.86329890470863,7.616333908736517,52.323668867729175
S22,15.504107855928826,6.241194265455736,21.288746564204512,7.544249280246299,59.74489907157682
S23,12.408066371312826,6.623848641045396,16.600853735423826,8.579422928594646,46.61659244215854
S24,17.01094276504684,13.801199689373009,24.160636393284715,16.412140195317434,18.868695991788506
S25,13.2855588930278,5.695676914636884,16.92622944427537,7.149212166856457,57.12881211473949
S26,13.998162755822262,5.910408846940022,19.889339003019458,7.582709577683797,57.777252986419924
S27,10.87314501962796,6.554621914183822,15.226058437727021,8.404070602384936,39.71733199224729
S28,12.62499512347839,5.4003565125160025,17.593285631062795,6.584213739838759,57.22488238848431
S3,12.518764438883021,6.141006551159208,17.802926947779675,7.377854544293482,50.94558587518932
S4,11.694405334656166,6.63580915455761,17.13152394979647,8.651947692734632,43.256549053481955
S6,12.123406776734932,4.226566916398351,17.102493118798876,5.357120118227042,65.13713517796647
S7,16.25801193632632,11.423891361075624,23.815842158643637,16.19844196347531,29.73377430268402
S8,11.000913879195943,4.087439004842299,16.193867655271095,5.541956879900672,62.84455046437424
S9,12.033245751694027,6.874868213553197,19.89202895116715,9.020112940250334,42.86771536611093
