set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
fit3d_s03,2392,20.38482428729122,12.111625142403641,24.176158779526475,14.798743895606137,40.585089320811306,fit3d_s03
fit3d_s04,2392,24.461221838449976,10.608442848667114,30.09960637254017,13.763927519865776,56.63159052835223,fit3d_s04
fit3d_s05,2192,15.89603057032841,17.404802846746108,20.528061593083095,20.461488286319327,-9.49150336458196,fit3d_s05
