subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
SUME_S1,14.677847413845802,10.643777982352951,20.038179030279146,14.23080242116572,27.484067096156494
SUME_S11,14.411038776697351,11.675900921326125,19.36987777858834,17.909618304336142,18.979463574783686
SUME_S12,10.560348199175719,9.179120990206235,13.407016437797683,12.197838621035183,13.079371843792945
SUME_S13,11.779982398964155,9.900601811499628,15.181587837273337,12.890174728271942,15.95401863783587
SUME_S14,9.609376519345899,10.811401613497251,12.068357982970127,14.157862404459234,-12.508877050778452
SUME_S15,13.480265785511685,10.682061862419685,16.153530526334055,14.088872340175621,20.75778005875413
SUME_S16,15.668890495040344,13.990874637646082,20.30816052664332,18.67328162821812,10.709219379160274
SUME_S17,13.388525594075821,9.683678500413329,17.66272157861741,13.517246047243752,27.67180797937765
SUME_S18,13.222864899610771,11.255450387415426,15.509829581607775,14.34343947252237,14.87888235365135
SUME_S19,14.285403223743518,9.878767875159996,17.84127473344125,13.444714146569082,30.84711911568118
SUME_S2,12.9733513188741,9.377469977777535,17.033719443510712,13.128045726608857,27.717443648235644
SUME_S20,11.6549367328087,10.45122888966253,15.670946892327587,13.908284484106503,10.32787968516145
SUME_S21,11.241609754588684,8.974953258209661,13.801024385538735,11.204387288810642,20.16309537389698
SUME_S22,16.510210840227593,13.22545314489136,21.729719203816924,18.37082317783891,19.895310405926672
SUME_S23,11.62937362087321,10.30690718512223,14.137157958900225,13.045306363864356,11.371777009359521
SUME_S24,17.433664974929062,15.532679362529505,22.135714264038235,20.23765863165685,10.904107742883205
SUME_S25,8.282018977715918,7.411272403245881,10.356279963209527,9.823897665011993,10.513699338445345
SUME_S26,11.237088510695825,8.832352130709474,15.054950722485751,11.638164227028456,21.39999500491115
SUME_S27,9.79310957636275,10.82387715767388,12.844363496674854,14.748981722679552,-10.525437025631303
SUME_S28,10.007557098862543,8.74445187486572,12.826639841815917,11.675244492072645,12.621514037030959
SUME_S3,12.67771702221491,10.352720673097947,16.001894478885568,14.566621555380307,18.33923525066003
SUME_S4,11.003479473741699,8.15751474051803,14.488400531646878,11.057664831737531,25.864225402657176
SUME_S6,12.58072195876643,10.716739093010045,16.233705425968527,14.411290891775545,14.81618361701043
SUME_S7,16.551619902350115,17.07603040302856,24.299484208977407,24.488943934882155,-3.1683333943887053
SUME_S8,11.635174889947846,8.876852186556764,14.15498078507523,11.5701462643334,23.706757564719734
SUME_S9,12.151066367624777,9.801966508653774,15.466566470401903,12.960547185016852,19.332458468253698
