subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
SUME_S1,14.677847413845802,11.098778721921253,20.038179030279146,15.718598007302717,24.38415246467522
SUME_S11,14.411038776697351,10.961380634432317,19.36987777858834,17.83969291987711,23.93760918777855
SUME_S12,10.560348199175719,8.301723400309486,13.407016437797683,12.003640793121031,21.387787185298762
SUME_S13,11.779982398964155,8.438163834232244,15.181587837273337,11.85544643210047,28.3686210348308
SUME_S14,9.609376519345899,8.594657601470395,12.068357982970127,12.021887362051718,10.559674874146516
SUME_S15,13.480265785511685,10.305674157680693,16.153530526334055,13.720441398534781,23.549918661418225
SUME_S16,15.668890495040344,12.725411206183455,20.30816052664332,17.694929993893624,18.785499137852707
SUME_S17,13.388525594075821,9.363481994760958,17.66272157861741,14.34425018090662,30.06338204332127
SUME_S18,13.222864899610771,10.991430864188812,15.509829581607775,14.837700933047758,16.87557161298414
SUME_S19,14.285403223743518,8.701356938038096,17.84127473344125,12.879700081131741,39.08917514084781
SUME_S2,12.9733513188741,9.307101534812363,17.033719443510712,14.25159092168979,28.259851243895202
SUME_S20,11.6549367328087,9.750797440245945,15.670946892327587,14.203428149963084,16.337620153720735
SUME_S21,11.241609754588684,7.417176042607869,13.801024385538735,10.087252384942047,34.020338683432136
SUME_S22,16.510210840227593,12.961867299163636,21.729719203816924,18.902050320375867,21.49181240265157
SUME_S23,11.62937362087321,10.320379549009738,14.137157958900225,13.564520196022213,11.25592929196116
SUME_S24,17.433664974929062,15.50632662098607,22.135714264038235,20.400665487594498,11.055267820705813
SUME_S25,8.282018977715918,7.489185568308282,10.356279963209527,10.529495468584598,9.57294847477263
SUME_S26,11.237088510695825,8.3463044488777,15.054950722485751,11.842684431228431,25.725383039090456
SUME_S27,9.79310957636275,10.487333727456134,12.844363496674854,14.799830821405365,-7.088904149188785
SUME_S28,10.007557098862543,8.692175496796802,12.826639841815917,11.851163673814657,13.143883058286498
SUME_S3,12.67771702221491,10.51753719212735,16.001894478885568,15.46005444538147,17.03918636377765
SUME_S4,11.003479473741699,7.867995806636771,14.488400531646878,11.443844015446954,28.495383433825012
SUME_S6,12.58072195876643,10.22406015578566,16.233705425968527,13.617124204134148,18.732325622526094
SUME_S7,16.551619902350115,15.579065178348557,24.299484208977407,22.9977221109453,5.875888461306847
SUME_S8,11.635174889947846,8.044280830336529,14.15498078507523,10.91978450206973,30.86239866247007
SUME_S9,12.151066367624777,8.954986108875797,15.466566470401903,12.317980025942395,26.30287879312877
