set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
SUME_S1,2988,14.716377195448118,11.353499990339989,20.074533457531857,13.927365915765431,22.851257211240082,SUME_S1
SUME_S11,2988,14.444907059474442,8.15729258593921,19.404606706623756,10.937524309221956,43.52824457538599,SUME_S11
SUME_S12,2988,10.586281492157852,4.557942235798071,13.430036264846267,6.126355763558876,56.94482298459075,SUME_S12
SUME_S13,2988,11.800269206483213,5.274645899888549,15.203655135749836,6.506258432564059,55.30063079416363,SUME_S13
SUME_S14,2988,9.610067345092755,5.442020513841318,12.074217693511187,7.302703898067316,43.371671410604534,SUME_S14
SUME_S15,2988,13.487863518161765,6.6550257444135505,16.1634424681369,7.910113305968526,50.65915565165393,SUME_S15
SUME_S16,2988,15.681782522442044,7.887567022504473,20.32904307080809,9.749014365333421,49.702356787459244,SUME_S16
SUME_S17,2988,13.412355955845555,5.356408704802416,17.68967360661846,7.955412032784191,60.06362549252272,SUME_S17
SUME_S18,2988,13.225338655415072,8.994009406312925,15.514964743408298,10.938350593304824,31.99410887954573,SUME_S18
SUME_S19,2988,14.296036523102563,7.971558247852247,17.8598586983696,10.215316616157153,44.239382468209875,SUME_S19
SUME_S2,2990,12.973221575061013,5.956976583521267,17.043178211947986,7.572502614538086,54.08251875561408,SUME_S2
SUME_S20,2988,11.646638191410627,5.328121632597325,15.670887315638126,6.771525428134984,54.25184894533081,SUME_S20
SUME_S21,2988,11.255335222458672,8.351160662632644,13.817571361424996,9.753263578952343,25.802648276802064,SUME_S21
SUME_S22,2990,16.544116012679794,7.284365086845528,21.76177222858472,9.543711503878294,55.97005556983146,SUME_S22
SUME_S23,2988,11.623190135836476,9.346792166930825,14.13590725948591,11.526037061730635,19.58496714156889,SUME_S23
SUME_S24,2988,17.454292245302756,10.569156508918399,22.164384999913054,13.395823716444502,39.44666240040334,SUME_S24
SUME_S25,2988,8.280636365227151,6.683228968110899,10.356870397115012,8.70914297180363,19.29087725460618,SUME_S25
SUME_S26,2988,11.248554210245011,5.167303175138117,15.071554507772479,6.657221528638481,54.06251258111183,SUME_S26
SUME_S27,2988,9.819190615821276,6.975672145422838,12.867323004253768,8.632100361532162,28.958786743754505,SUME_S27
SUME_S28,2988,10.030606281670323,6.134474939124537,12.848443614861091,7.734550161546279,38.84243118649246,SUME_S28
SUME_S3,2988,12.702425364850791,7.0495914192949565,16.02676048585533,9.068875890686671,44.50200479979152,SUME_S3
SUME_S4,2988,11.016354542001586,5.080185830036946,14.506701583270647,6.782350556637437,53.885055072729024,SUME_S4
SUME_S6,2988,12.607964672923302,6.599888232194729,16.260777637794412,7.810386581662664,47.65302407319905,SUME_S6
SUME_S7,2988,16.566457984926654,9.459119723070554,24.330600482942874,15.738554094581545,42.90197861439581,SUME_S7
SUME_S8,2988,11.645116419518752,5.317951923339619,14.165311575287067,6.741175995557096,54.33320087357796,SUME_S8
SUME_S9,2988,12.168460488290853,5.883782504098687,15.487999317884396,7.313093158635195,51.64727280200828,SUME_S9
