mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
8.790153296465963,8.790153296465963,10.372118916949615,10.372118916949615,0.0,S1
7.241525592903297,7.241525592903297,9.629912821453006,9.629912821453006,0.0,S11
6.4683112468701065,6.4683112468701065,7.570621776686418,7.570621776686418,0.0,S12
6.117266610478648,6.117266610478648,7.9041787466915086,7.9041787466915086,0.0,S13
5.4968302340851345,5.4968302340851345,6.769136386972876,6.769136386972876,0.0,S14
6.38084528203914,6.38084528203914,8.383792984863272,8.383792984863272,0.0,S15
6.321762749903482,6.321762749903482,8.113077056928436,8.113077056928436,0.0,S16
4.139967048770973,4.139967048770973,5.297290740836383,5.297290740836383,0.0,S17
6.239575470884383,6.239575470884383,8.002342814119398,8.002342814119398,0.0,S18
8.132467445381344,8.132467445381344,11.160259619070636,11.160259619070636,0.0,S19
5.363518152374509,5.363518152374509,7.082356189702281,7.082356189702281,0.0,S2
6.253564776775597,6.253564776775597,7.402169819631482,7.402169819631482,0.0,S20
5.715042774417401,5.715042774417401,7.365490153402772,7.365490153402772,0.0,S21
7.708362021553809,7.708362021553809,10.057798619735253,10.057798619735253,0.0,S22
9.615123411794478,9.615123411794478,11.360735905951389,11.360735905951389,0.0,S23
6.300392077478029,6.300392077478029,8.831160892722746,8.831160892722746,0.0,S24
8.031573344739286,8.031573344739286,10.474168947804472,10.474168947804472,0.0,S25
5.5637846011976615,5.5637846011976615,7.110238114420647,7.110238114420647,0.0,S26
6.677408361670978,6.677408361670978,8.099617009610578,8.099617009610578,0.0,S27
6.6982115622422835,6.6982115622422835,8.13990096344364,8.13990096344364,0.0,S28
6.716861655425184,6.716861655425184,8.355180711267863,8.355180711267863,0.0,S3
5.929620827188682,5.929620827188682,6.828908651482836,6.828908651482836,0.0,S4
6.529948296211898,6.529948296211898,8.349631128169152,8.349631128169152,0.0,S6
8.586467151754661,8.586467151754661,13.858648589597054,13.858648589597054,0.0,S7
5.890810364275698,5.890810364275698,7.606422214104735,7.606422214104735,0.0,S8
7.776028680091565,7.776028680091565,10.77200560003561,10.77200560003561,0.0,S9
