subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
S1,8.787227698488763,8.811425884704182,10.369073926317796,10.37257941648823,-0.27537907342016404
S11,7.238375350245657,6.973795910051999,9.627342410705836,9.451331915466092,3.6552323883656923
S12,6.469832301940669,6.082179661844182,7.571771943478022,7.279890634081947,5.991695333126456
S13,6.115894213089742,5.994403176815477,7.902628482994642,7.76221377095848,1.9864803418973467
S14,5.494450150192952,5.40601565743826,6.766872797726419,6.757701312868439,1.609523980331062
S15,6.380449403821011,6.291925692599381,8.383104292699608,8.047367750159447,1.3874212554466145
S16,6.320313719574229,6.292363041649583,8.111280404249655,8.1341434925034,0.44223560988882066
S17,4.137973220483439,4.0492784719678925,5.295350072251862,5.236960641669934,2.1434345702504207
S18,6.236851350115409,6.131111839892735,7.999839346812879,7.895621990273348,1.695398916645944
S19,8.131902187222574,8.081264360758377,11.15858351061641,11.137726906463238,0.6227057986969206
S2,5.362533520725748,5.34028281415887,7.080824765996283,7.026846221940853,0.41492899728981486
S20,6.252137538221439,6.152209366147473,7.4006665720624865,7.440607867333683,1.598304123398936
S21,5.715469216267902,5.566193379138059,7.36540223599727,7.272723695337205,2.6117862152937543
S22,7.704761003346136,7.506285570002025,10.054163275250744,10.023445552371905,2.5760102520754917
S23,9.610049268342141,9.485809342059216,11.357214893866846,11.265914967622082,1.2928125841373366
S24,6.297825670284934,6.782993744399381,8.828575859483431,9.282444693233815,-7.703739346162249
S25,8.028778954462688,8.067075321922957,10.471616813671696,10.381285505813265,-0.4769886887841481
S26,5.562236371132621,5.3868475801193245,7.108636325160997,6.919197164550342,3.15320636000916
S27,6.678844066336802,6.642726262614162,8.100863563032672,8.069020092571822,0.5407792630566584
S28,6.699132715775695,6.563651000055866,8.139949592307532,7.998269729028995,2.022376947403737
S3,6.716386904819333,6.69418026511523,8.35431806875834,8.314726134257159,0.3306337174853536
S4,5.928977341836605,5.610124603266092,6.828205684672053,6.618567404948801,5.377870755561745
S6,6.528379347142592,6.50252296871353,8.347378321739273,8.316266609867393,0.3960612129621342
S7,8.583082722424898,8.713790594723493,13.85473698773867,13.980428429710258,-1.5228546260785378
S8,5.8886927972094405,5.7419665890145035,7.604254261227263,7.543982624423538,2.4916600890518223
S9,7.775502980150335,7.700632037778669,10.770515606363476,10.655407161253954,0.9629080274652306
