set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
S1,11263,5.212415504445651,8.938347589159555,6.1990901976064245,9.901076853843849,-71.48187019120157,S1
S11,20578,6.867533488428608,3.8347374993874186,8.513902703569368,5.342124176281799,44.16135711826193,S11
S12,22024,9.903391478638671,2.4506916005712482,11.551636098658934,3.1700830682785166,75.2540167087475,S12
S13,20108,10.090223078665476,4.052885500741343,11.367769002541126,4.665550505159403,59.8335391681214,S13
S14,13674,7.886515034188768,4.7644190855015855,9.38101616770451,6.12178411091872,39.587776542016464,S14
S15,21817,12.644771468658892,3.6077349806419035,13.485267403707919,4.269423118620839,71.46856319559454,S15
S16,15071,10.306270294782085,5.801174779270028,11.000978781036249,7.547957495760182,43.71218090207591,S16
S17,12797,7.2033099234318145,2.130540108992448,8.306939595774914,2.863248503229298,70.42276215185515,S17
S18,17012,14.013532655860766,7.405182965708616,15.587430528065406,8.693791627630173,47.156915050884,S18
S19,19685,5.666572937766025,6.3562754043288265,7.057472631905223,7.754725152221095,-12.171421318274037,S19
S2,14125,8.072989867064688,3.679623970576839,9.38303716794527,4.68343570323127,54.42055507107011,S2
S20,19241,13.960696035857625,5.127871354219854,15.348072779308868,5.680425404030607,63.269228546706614,S20
S21,16825,7.86937378344964,3.4467092098112357,9.68627001251665,4.109339539295191,56.2009722163645,S21
S22,11813,3.777273807117982,6.782434218014722,4.796598200249865,8.09248181564471,-79.55897730351839,S22
S23,18459,15.081335269451403,8.775586036028729,17.467641537988186,10.477065048364489,41.81161097980187,S23
S24,18585,7.591283256185532,7.570207606529772,9.083981683357168,8.460923801997353,0.2776296041724851,S24
S25,18417,13.69622938699672,7.472112492475483,15.642641237107144,8.373360461342255,45.44401760991569,S25
S26,16413,9.70130458045771,3.4968593076830947,11.085671550128666,4.297556974809945,63.9547518719579,S26
S27,21644,10.083288898603403,4.413453964592239,11.048046234098006,5.199040604710906,56.23001573223267,S27
S28,14697,12.079825566914666,4.832868626563631,14.534364583971866,5.779138322455286,59.992231677580385,S28
S3,18262,4.595093416689865,7.497292644232301,5.6888422130875895,8.33747105574175,-63.15865564345964,S3
S4,17316,6.086412572957433,3.659875071882282,7.172714702181809,4.6267603452059,39.868107394765026,S4
S6,12999,9.839956222786364,3.207917882707023,10.567821730488495,4.041973342605395,67.39906347064375,S6
S7,19889,7.5475329917839895,8.044133040015135,13.319233790802974,13.445040451769627,-6.5796340177873835,S7
S8,18268,12.418616575009873,8.379157502093328,13.836164966562114,10.430594418080982,32.527448194553294,S8
S9,20341,8.025005476522704,3.893665210623139,8.924701014572227,4.727711988010474,51.48084045532273,S9
