set,frames,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id,view_type
CB08_side,144,16.435903990396667,12.13547033789848,20.012306527433577,14.815886241832581,26.16487450286207,CB08,side
CB09_front,469,17.934651576666937,14.284276771087002,22.680783682532667,18.283953967070342,20.35375368166666,CB09,front
CB09_side,159,15.531829207093695,14.328647922241329,19.562285961381473,17.204117657028384,7.74655237840788,CB09,side
CB10_front,631,23.35475454615566,13.539765355141512,35.81049014593117,20.82480867405898,42.02565765192235,CB10,front
CB10_side,229,15.436858709030112,13.501995270616302,25.205975107253227,21.896591654686635,12.534049024378072,CB10,side
CB11_front,431,20.692930802045197,15.34073793247972,25.28814601735713,18.990943835989807,25.864837227583486,CB11,front
CB11_side,120,16.374820792523945,11.253293238358006,19.925413594026903,14.015362309421167,31.276846440384944,CB11,side
CB12_front,796,18.019789418926738,14.12392948421841,23.957562909000092,19.093296991375304,21.61989712608066,CB12,front
CB12_side,245,12.794025887563109,10.972780294258337,15.785669418002964,13.088043854046855,14.235125122540035,CB12,side
CB13_front,537,21.684173108888608,16.64786343838921,28.565308997264587,22.77248449632064,23.22574001419936,CB13,front
CB13_side,170,15.776152966670791,13.109069345340806,23.203346115017542,19.796202252363507,16.90579209623887,CB13,side
CB14_front,446,19.255771411162403,15.701203408686354,23.619564609444577,19.724928819357476,18.459753839908473,CB14,front
CB14_side,140,15.43755532199428,10.150166488926057,19.29895268116,12.988691795083538,34.2501692967872,CB14,side
CB15_front,321,19.60999159713466,13.876532224087661,26.802196298588918,20.174721450700964,29.237439213817662,CB15,front
CB15_side,112,12.278490377135777,9.200442678777174,15.210604100889029,12.61475393526598,25.068616774667568,CB15,side
CB16_front,935,19.84781901923471,14.512968596282269,26.68646661054931,18.87138724594772,26.878774024402315,CB16,front
CB16_side,326,12.118602305982057,10.10800988123623,15.403546982770157,12.641667929105129,16.590959699645776,CB16,side
CB17_front,406,19.820581533094614,13.534004811842069,25.027464442999214,17.67101414801896,31.717418133044124,CB17,front
CB17_side,140,12.41903814489733,9.980921995542161,14.509528998741605,12.521389374114161,19.632085197813243,CB17,side
CB18_front,326,25.6981278087071,16.55480633141015,30.983961649909762,20.451233992215055,35.57971827892843,CB18,front
CB18_side,111,19.990654998940588,11.269897618612228,25.448379927876214,14.33903767020984,43.62417029752412,CB18,side
CB19_front,258,18.740117794461586,13.50329194275585,25.020458436102615,17.795688419051505,27.94446603347081,CB19,front
CB19_side,86,14.134642956624043,7.103359722084402,17.81298034644793,9.237583706554226,49.74503605161465,CB19,side
CB20_front,333,21.368175537241324,15.668442452297116,28.429068805747757,20.686092865417194,26.673934211231476,CB20,front
CB20_side,108,14.411393358832388,11.466662568704002,19.048880772391545,13.787956967582376,20.433352395614353,CB20,side
CB21_front,725,36.640644542500404,19.767835159485355,48.84989842877477,28.821036414852937,46.049433883303706,CB21,front
CB21_side,247,10.023711651590487,9.968833666823787,13.12237785887415,12.648066204148904,0.5474816781864625,CB21,side
CB22_front,278,23.325862282866645,14.364424124566995,29.767441750216822,20.019993630580093,38.418464662213246,CB22,front
CB22_side,86,13.29907850303345,9.847051994041898,17.61649203176464,12.321886568393904,25.956884969166566,CB22,side
CB23_front,521,19.781013989261204,17.166433714954895,25.895995222270916,22.518414936027185,13.217625121370032,CB23,front
CB23_side,179,14.165211892401699,12.39054148744049,17.793051980218497,15.743133788054843,12.52837174933579,CB23,side
CB24_front,352,25.40815920820868,19.40489725879381,32.85336584880861,26.416781727585384,23.627299798544165,CB24,front
CB24_side,122,15.220221328097281,13.95241462674004,23.29306709852812,22.232560790715507,8.329752071455145,CB24,side
CB25_front,323,24.824150843328596,16.08898264348828,34.324262936737725,27.123368617879784,35.188185307808276,CB25,front
CB25_side,111,14.423968664942558,11.551601049399345,21.292407497772643,19.16811293535679,19.91385091208982,CB25,side
CB26_front,348,21.706525039889836,15.432985044731396,27.11898686316313,20.68219122266769,28.901632037507742,CB26,front
CB26_side,133,16.61985620385604,11.893336331560361,19.522641603366065,15.129394342942561,28.438993781420674,CB26,side
CI01_front,243,21.79886630745661,14.244457691221836,29.778761820721343,19.7882103970958,34.65505274304417,CI01,front
CI01_side,73,21.9287970133807,9.634815869509554,25.76570856316243,11.792101048854605,56.063180923100795,CI01,side
CI02_front,345,20.4091623573029,10.645170602301075,25.673322458406503,14.462465306833538,47.84121750841003,CI02,front
CI02_side,107,16.39736076284107,9.893836166324434,20.977118137610592,12.523016096991194,39.662020556714346,CI02,side
CI03_front,660,15.258532385487234,12.843702361763146,20.874383488305114,16.135941924869677,15.826096263497085,CI03,front
CI03_side,247,12.457452066502173,11.052532159761526,16.554257465267295,13.078487475902646,11.27774683972854,CI03,side
CI04_front,322,20.9505867836965,14.958899350992889,27.52523210764943,20.259652002021408,28.599138986246786,CI04,front
CI04_side,105,13.76372270313184,9.974919430621686,16.3117614490755,12.841986884630344,27.527460079154594,CI04,side
CI05_front,776,24.02772533765437,19.532956940380984,31.416470326513963,24.995500055333164,18.706591381871412,CI05,front
CI05_side,247,17.050923773371537,15.50988048970119,20.757085600447347,19.271396517665227,9.037887355270431,CI05,side
CI06_front,936,20.091887939898434,12.483356063152208,29.504316392203414,17.38303688408001,37.86867565410425,CI06,front
CI06_side,335,8.87390483008865,9.057564641070002,12.315307788629521,10.898048047129118,-2.0696617159857134,CI06,side
CI07_front,722,28.38330572122038,19.818886157494127,37.07608993224409,27.019948807825592,30.174144082601295,CI07,front
CI07_side,251,19.546911651334817,14.591778704860879,27.053625118733812,20.63772241540745,25.34995315301158,CI07,side
CI08_front,353,18.77774361114571,12.63091385160022,26.355324539012347,17.56153645504667,32.734655914126876,CI08,front
CI08_side,123,14.661642976797163,9.356184089172357,17.200344329192713,11.745165691961034,36.185977901801174,CI08,side
CI09_front,546,25.830362693817175,19.390064011949217,38.45690037385783,29.701431901537553,24.93305556026716,CI09,front
CI09_side,194,13.819465134079653,11.645091456464943,17.56755606306509,14.046086753435985,15.734137729054149,CI09,side
