subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
CA01,13.150055104558717,12.617011039829489,17.930995534111386,18.3365487415768,4.0535500459191125
CA02,14.319457120772578,12.968582875866744,18.899589991326202,18.076767532674623,9.433837005916812
CA03,16.219703384241544,15.73763299111906,22.769481707166328,22.673329428897215,2.9721282917593035
CA04,12.060013439818809,12.370871448729574,17.2530334783256,18.402932450256696,-2.5775925579352874
CA05,14.087556846825132,13.528491198256743,18.9330984814782,18.451867275438843,3.968506779757084
CA06,13.88893687512554,13.649124833816861,19.886131830172527,19.78021001411163,1.7266407318631458
CA07,12.505055229810354,12.01485981242009,16.58822462381962,16.79020170311952,3.9199780279394942
CA08,12.716538770315557,12.781159280414037,17.86428092568657,18.023016873475534,-0.5081611534840382
CA09,14.095320482541938,13.852371464087383,18.467031307763268,18.398370635991334,1.7236147184838
CA10,15.145428695839584,15.036910125612252,20.59913959574133,20.79907995048755,0.7165103900765909
CA11,15.86063063504835,15.8025211127181,21.713247684608316,22.460470250065544,0.36637586277207307
CB01,11.688252652672958,11.679663194526116,16.01222535909489,16.300718245613723,0.07348795754237633
CB02,14.631786132524836,14.77918507322921,20.528619374783514,21.08493500864295,-1.0073885673924825
CB03,15.795380843819034,15.10100689715129,22.486583344236365,22.015338273974734,4.396057008903731
CB04,13.333092034033374,12.560501854121174,17.65833941851286,17.572797129813278,5.794531215565942
CB05,14.620619234774157,14.657429732906643,24.036554297073092,24.255327163101224,-0.25177112912518923
CB06,11.95991032429006,11.726914593638988,15.655237311944035,15.6061460291756,1.948139445308955
CB07,16.132550082455314,15.977075364541136,22.593491555069264,22.793107100283045,0.9637330559615724
CB08,12.878631675707522,12.92845678599025,16.994694011237833,17.485856701634184,-0.38688201928090243
CB09,11.367862811809482,11.675327308710951,15.518879442591457,16.297070654625657,-2.7046816274212944
CB10,14.345882864743668,13.894470184107238,23.752737628786605,24.145921472812308,3.1466357622772634
CB11,13.743964720379916,13.963401252075148,18.276650252545934,19.018833991774276,-1.5966028446642146
CB12,14.56005492650638,14.400581722740942,20.997011400073266,20.968933717134966,1.0952788610372597
CB13,14.307804048851409,14.311230286055887,21.926602112541158,22.581795187205714,-0.023946632151092353
CB14,13.743411564050636,13.483312365975639,17.804271330692252,17.96908803326767,1.8925373577209303
CB15,15.76055843301076,15.645131072078971,21.60950991515981,21.74950575477911,0.7323811616346244
CB16,14.485541595935103,14.371636541879447,19.729012270103997,20.239998690817956,0.7863361773619878
CB17,13.66864037098121,13.38026833723867,18.705496002814865,18.539140803987213,2.1097345889263397
CB18,15.163026431548094,14.725549645020267,19.99694508841094,20.130631630144936,2.8851548106360534
CB19,13.679928807030956,11.946794456691888,18.925991250813315,17.69232508875746,12.669176680570907
CB20,14.332044335318846,14.551465185316824,22.31984743609746,22.537580833737824,-1.5309808207699478
CB21,22.29398417765617,22.0217475285952,37.699891492645804,37.86454137761457,1.2211215675564033
CB22,13.563713399092478,13.201769433607287,19.057103737163132,18.934773420755466,2.6684725254472537
CB23,13.637906426233302,13.253921216429953,18.386434480982988,18.323200217451525,2.8155729904755114
CB24,14.740653668752469,14.588241141931324,21.930667410546853,21.955656196175738,1.0339604351754905
CB25,15.242358940955228,14.94276683759876,20.868382797317363,20.749890539868332,1.9655232140707728
CB26,14.08550776305787,13.90237881166081,18.447173732022627,18.70836559097309,1.3001231796368184
CI01,13.851691173457805,13.428077237714804,18.855119880945974,18.797790603279907,3.0582109465067857
CI02,13.728490730862715,14.25751668964448,18.104427633720473,19.049083131419835,-3.8534895725461835
CI03,12.853836696660592,12.696061038413129,16.863242322138365,16.85060630374699,1.2274596447024464
CI04,13.616471079573985,13.458090965397629,18.674545001666637,18.90784705743489,1.1631509607062724
CI05,16.030896357176356,16.192473083430954,22.170889287617452,22.64190698584067,-1.007908245768596
CI06,13.621275823659273,14.003500986097805,20.259594202587902,20.741935480036407,-2.806089292859276
CI07,18.31299141054456,18.48005106754996,29.77090087314642,30.087562059891503,-0.9122466846634933
CI08,14.309213925477003,14.484279424676195,19.862762178693192,20.04884129521639,-1.2234459566468208
CI09,13.594184456966932,13.39513169313561,21.79011754309727,22.330864675863506,1.46424939621375
