mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
13.177350062910605,6.290116700686379,17.962640058473013,9.358522340145665,52.26569324897314,CA01
14.320780137836005,6.935025909802669,18.89189599761873,9.85447571029946,51.57368632816248,CA02
16.234692170994343,8.501579881165897,22.78963745368109,12.478608082325925,47.63325481246133,CA03
12.080164356332046,5.663784474533459,17.28083797089339,8.109781358617905,53.11500483381519,CA04
14.107366851757007,7.464353760246802,18.95622663175182,11.257980675771194,47.08896537047839,CA05
13.920777984485193,7.782184495158945,19.92172963361538,11.93714028080123,44.096626612160286,CA06
12.509270631237,6.150263958330451,16.591326818106083,8.633378230816795,50.83435206068228,CA07
12.74177620463226,5.456395253443622,17.894505960227715,8.138248778301907,57.17712220169151,CA08
14.109015061131894,5.688514961122881,18.48522016551738,8.202318828399878,59.68170041299451,CA09
15.143639639930305,6.828026293243685,20.596486960083464,10.27657461497155,54.91159024122745,CA10
15.870857702344198,8.480947828775882,21.738185722848556,12.507305975003325,46.56276309803214,CA11
11.694740817372647,6.173704940015108,16.007083475107326,8.860039709639091,47.209561661734206,CB01
14.586905163863264,6.301013898125888,20.326368356993083,10.353471566592303,56.80362744980583,CB02
15.784513251501638,7.355524286256834,22.438069836890644,11.643990109605781,53.400373080512466,CB03
13.36074129326229,5.767206598763505,17.685188646040647,8.519197147465537,56.83468100926511,CB04
14.558354618726502,8.020782487245409,23.82431199154839,13.10240426870505,44.90598218477089,CB05
11.982230938603216,6.500200871560209,15.673793410160085,9.395991517451527,45.751330408609654,CB06
16.136469759429133,7.4495302376597605,22.588890193067186,11.851876684493135,53.83420073460166,CB07
12.900248691859376,5.218874529860839,17.018336087230576,7.473147753517377,59.54438821668471,CB08
11.391524486028343,5.428278726473164,15.545762828720578,8.05749591152281,52.348092363485456,CB09
14.376915085953584,6.959349841244956,23.801561051633787,13.931128533554775,51.593580405546646,CB10
13.771039416066344,6.179582587720787,18.3040845792228,8.966748504050141,55.12624427963503,CB11
14.568860127416393,6.616554222752998,20.999907915655847,10.439614480912851,54.58426970342283,CB12
14.28746060648216,6.983366313358978,21.88345040950023,13.589090848203702,51.12241072293382,CB13
13.771239203122224,5.86081453141569,17.832957397034193,8.347018250371015,57.441632920827324,CB14
15.765719689549991,7.514097697097821,21.623847339425577,11.164144279878537,52.33901245828696,CB15
14.502438304744588,7.295294739004926,19.752059776530533,10.464854336227797,49.6960815436242,CB16
13.667370820540018,7.046752119066437,18.6891337766002,10.46732539416792,48.44105562368864,CB17
15.192627925425212,6.947873724676758,20.02830100242534,10.790707462932215,54.268124258810204,CB18
13.63442647311785,5.834005542473448,18.80361017202752,8.620264515923498,57.21121417189059,CB19
14.264133722387164,6.660573567515973,22.08101605585197,9.791245108862473,53.305446393408474,CB20
22.235136035145295,9.156752481174916,37.58960307186019,17.275221188991146,58.818545266817466,CB21
13.586948248243992,6.385945610249999,19.085539841839886,10.154843530749783,52.99941168852739,CB22
13.647245490574385,5.8011352280400414,18.400977874412483,9.2312979998274,57.49226294751818,CB23
14.74772527149229,7.352429618040891,21.94548006919903,13.600325911423928,50.14533100739735,CB24
15.260420516665155,7.934685621529345,20.894617083118185,14.817326806083624,48.004803584119685,CB25
14.104866086619866,6.623170860372859,18.472913939716708,9.73049079696919,53.04336234247754,CB26
13.85880687414324,6.394098417818393,18.864378240966282,9.611807112596606,53.862562081386386,CI01
13.74866585058416,6.338699723651519,18.126924614349118,9.112668758104888,53.895892208463295,CI02
12.868533393344721,6.027918817379697,16.88053751457576,8.540878674372301,53.157686014964355,CI03
13.64084772431952,5.833204408455572,18.70436249308721,8.679885513417322,57.23722948643528,CI04
16.055425655777487,7.223740344966079,22.201978018818796,10.582531444807655,55.00748158385548,CI05
13.644833184760056,5.708783503446925,20.288293400053586,8.728144054314763,58.16157349711627,CI06
18.320142333041403,7.700025276746218,29.743150920353067,14.430918700963787,57.969620886302884,CI07
14.311104441063689,6.294145684769611,19.83889554322187,9.342418857787358,56.01914785340081,CI08
13.62477559284558,7.598205896078884,21.835191610344207,14.222270221238057,44.23243271567181,CI09
