subject_id,mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct
CA01,13.150055104558717,12.231800233782021,17.930995534111386,17.652836311737044,6.9828975124094015
CA02,14.319457120772578,13.480920235215347,18.899589991326202,19.009313126283384,5.855926509537877
CA03,16.219703384241544,16.17675496975601,22.769481707166328,23.263285144948984,0.2647916146682439
CA04,12.060013439818809,11.964250526101637,17.2530334783256,17.79459224239653,0.7940531260188263
CA05,14.087556846825132,13.987886492323069,18.9330984814782,19.171611909862055,0.7075063162887989
CA06,13.88893687512554,13.775885006583437,19.886131830172527,20.04703803574311,0.8139706412272166
CA07,12.505055229810354,13.193671305404512,16.58822462381962,18.213327206989163,-5.506701593389135
CA08,12.716538770315557,12.442698613388153,17.86428092568657,17.881204214115773,2.1534173871795543
CA09,14.095320482541938,13.650305039549744,18.467031307763268,18.277108141003247,3.157185702470385
CA10,15.145428695839584,14.58694143951026,20.59913959574133,20.602612321377883,3.6874971817914846
CA11,15.86063063504835,15.13434063563941,21.713247684608316,21.754073521633387,4.579200008630218
CB01,11.688252652672958,11.246777172372573,16.01222535909489,15.601359545747126,3.777087075538403
CB02,14.631786132524836,14.787393551878315,20.528619374783514,21.07407071707352,-1.0634888860737362
CB03,15.795380843819034,15.577168890744666,22.486583344236365,22.669715190270193,1.3814921921287995
CB04,13.333092034033374,12.286995163306079,17.65833941851286,17.53332305226518,7.845868520648333
CB05,14.620619234774157,14.62343638891715,24.036554297073092,24.135745718327282,-0.019268364066915584
CB06,11.95991032429006,11.505311813806044,15.655237311944035,15.386920948441864,3.8010193902603664
CB07,16.132550082455314,15.746666255304044,22.593491555069264,22.599491697924158,2.3919580300632783
CB08,12.878631675707522,12.640612500304869,16.994694011237833,17.004239035260987,1.848171307295171
CB09,11.367862811809482,11.340335249569657,15.518879442591457,15.792203627305824,0.24215248455697835
CB10,14.345882864743668,13.029749699411155,23.752737628786605,23.434130740226728,9.174291869948496
CB11,13.743964720379916,13.357856458348518,18.276650252545934,18.326998637338605,2.8092931689417537
CB12,14.56005492650638,14.123503358937786,20.997011400073266,20.838967807721836,2.998282422505552
CB13,14.307804048851409,13.722207736251512,21.926602112541158,21.79114108349106,4.092845489080534
CB14,13.743411564050636,13.21045656917418,17.804271330692252,17.55246149853714,3.8778944543182683
CB15,15.76055843301076,15.966336488749235,21.60950991515981,22.322862313227382,-1.3056520593043832
CB16,14.485541595935103,13.912585783140353,19.729012270103997,19.809836957242286,3.9553634153073878
CB17,13.66864037098121,13.719016421775857,18.705496002814865,19.03522073050725,-0.36855202439590135
CB18,15.163026431548094,14.666454215657014,19.99694508841094,19.992622266284968,3.2748885463782793
CB19,13.679928807030956,13.258183352864764,18.925991250813315,20.63993702414985,3.0829506506600484
CB20,14.332044335318846,14.375189382312177,22.31984743609746,22.53013593843581,-0.3010390282355427
CB21,22.29398417765617,21.88513375546466,37.699891492645804,37.61565547741224,1.8339046934521197
CB22,13.563713399092478,13.352336278278672,19.057103737163132,19.087422581932024,1.5584015571130294
CB23,13.637906426233302,13.233271662178302,18.386434480982988,18.275834294761363,2.96698592444264
CB24,14.740653668752469,14.352074333622864,21.930667410546853,21.845315012189577,2.6361065381606674
CB25,15.242358940955228,14.929815273577454,20.868382797317363,20.95737941202882,2.050494077645617
CB26,14.08550776305787,13.704192002841038,18.447173732022627,18.382879486122608,2.7071495513772628
CI01,13.851691173457805,13.400933033435766,18.855119880945974,18.814080324244294,3.2541740526656273
CI02,13.728490730862715,15.114986282352348,18.104427633720473,20.115030638803297,-10.099402612209097
CI03,12.853836696660592,12.276561592502922,16.863242322138365,16.48276842067866,4.4910723372395465
CI04,13.616471079573985,13.458657756012345,18.674545001666637,19.034661246384427,1.1589884239417636
CI05,16.030896357176356,15.460743377550122,22.170889287617452,22.000668655871372,3.5565882713164765
CI06,13.621275823659273,13.366067494658402,20.259594202587902,20.499491190560978,1.8736007720920704
CI07,18.31299141054456,17.91672665684668,29.77090087314642,29.76119919407643,2.163845025721521
CI08,14.309213925477003,14.495190436035875,19.862762178693192,20.213397780195262,-1.2996976041272803
CI09,13.594184456966932,12.834685349633956,21.79011754309727,21.971161005676812,5.58694131109673
PM_008,9.872514587620463,6.6022982281558455,12.194336474016657,9.061348381812294,33.12445203742997
PM_022,12.735692477437823,8.102491665289277,15.907222376548557,9.602876764940218,36.37965364157927
PM_029,15.303684328904492,10.760316656810161,20.449874776342206,16.711390173738213,29.68806448466234
PM_038,9.239933351368615,5.635841270264224,11.417829146972917,7.224872310364034,39.00560690267916
PM_043,10.309412093402273,6.30678408737177,13.990871327465529,8.592038712832188,38.82498797959653
PM_105,11.756429382382548,6.777710358023398,14.552853690183284,8.432964170118627,42.34890426697027
PM_113,13.791697173553253,9.367572396509718,17.103258575624906,11.734880687376483,32.07817516126419
PM_118,12.884496726905596,6.792316664747183,16.70855280582251,9.369323328038186,47.28302696865631
PM_126,14.672681727934197,11.473546791424045,19.735156672685694,15.891257594601814,21.80334171918664
SUME_S1,14.677847413845802,11.336700411857082,20.038179030279146,15.856725973084218,22.76319481858745
SUME_S11,14.411038776697351,12.600718672912658,19.36987777858834,18.702505237488985,12.56203755909658
SUME_S12,10.560348199175719,9.196374918076671,13.407016437797683,12.286394999177197,12.915987762652673
SUME_S13,11.779982398964155,10.390983474756661,15.181587837273337,14.451089970952145,11.791179962455903
