mae_raw,mae_corrected,rmse_raw,rmse_corrected,improvement_pct,subject_id
13.177350062910605,6.254292604453942,17.962640058473013,9.26716803978029,52.53755440513434,CA01
14.320780137836005,7.053495830287582,18.89189599761873,10.031666178653659,50.74642748231294,CA02
16.234692170994343,8.957063044212955,22.78963745368109,13.034618071931947,44.82763855408321,CA03
12.080164356332046,5.820743883473423,17.28083797089339,8.32421333539773,51.815689656388074,CA04
14.107366851757007,7.371453053665796,18.95622663175182,10.688583393803835,47.74749156857918,CA05
13.920777984485193,8.139241752098778,19.92172963361538,12.328312747539691,41.53170346391544,CA06
12.509270631237,5.859430280149298,16.591326818106083,8.240690068116969,53.15929718941672,CA07
12.74177620463226,5.7595159599149275,17.894505960227715,8.649142050550978,54.79817046369829,CA08
14.109015061131894,6.267436591219653,18.48522016551738,9.069489015640636,55.578496698288674,CA09
15.143639639930305,7.410628256452243,20.596486960083464,11.338266208624916,51.06441758616525,CA10
15.870857702344198,9.202359686718951,21.738185722848556,13.16924488573563,42.01725036347771,CA11
11.694740817372647,6.224596011697331,16.007083475107326,8.993744714480739,46.77439963055329,CB01
14.586905163863264,6.645595074113772,20.326368356993083,10.532423804151232,54.44136367886194,CB02
15.784513251501638,7.902311380088609,22.438069836890644,12.412332945836306,49.93629987711637,CB03
13.36074129326229,6.207648377093474,17.685188646040647,8.900691511107272,53.538144023311496,CB04
14.558354618726502,8.169460232522598,23.82431199154839,13.33356673594903,43.88472841557129,CB05
11.982230938603216,6.409672741477429,15.673793410160085,9.138405844006725,46.50685023247755,CB06
16.136469759429133,7.918857100550032,22.588890193067186,12.16698157775031,50.9257153602463,CB07
12.900248691859376,5.379195397520994,17.018336087230576,7.9125694875355235,58.30161475169465,CB08
11.391524486028343,5.386546226876569,15.545762828720578,8.142194754699249,52.71443928788333,CB09
14.376915085953584,7.320147311828608,23.801561051633787,14.637477225223606,49.084019290198924,CB10
13.771039416066344,6.7168384446196345,18.3040845792228,9.515324136290188,51.224898559339984,CB11
14.568860127416393,6.860399517676254,20.999907915655847,10.681068641990501,52.910526577394904,CB12
14.28746060648216,7.258465280429839,21.88345040950023,13.767629000648464,49.19695332607459,CB13
13.771239203122224,6.628666085922265,17.832957397034193,9.586229421579796,51.865870687807025,CB14
15.765719689549991,7.8845787608066775,21.623847339425577,11.584679980806397,49.9890971293063,CB15
14.502438304744588,7.61931493392876,19.752059776530533,10.919022661380962,47.46183521817817,CB16
13.667370820540018,7.28607189355615,18.6891337766002,10.543010954926904,46.69002554166254,CB17
15.192627925425212,7.071681287134933,20.02830100242534,10.775571581568236,53.45320558202895,CB18
13.63442647311785,6.224854651964346,18.80361017202752,9.164649925171107,54.34458013883089,CB19
14.264133722387164,6.98172554343297,22.08101605585197,10.281069845060902,51.05398141020409,CB20
22.235136035145295,9.056532740849962,37.58960307186019,16.249403751448796,59.26927217114828,CB21
13.586948248243992,7.612391651897513,19.085539841839886,11.131276053085232,43.97276332541153,CB22
13.647245490574385,5.91058807961317,18.400977874412483,9.128968648941637,56.690248712127435,CB23
14.74772527149229,7.57245017492142,21.94548006919903,13.534921836099807,48.65343613662814,CB24
15.260420516665155,8.366614178431826,20.894617083118185,15.350126004330972,45.17441921541377,CB25
14.104866086619866,7.112413411725925,18.472913939716708,10.479471166425927,49.574754073894475,CB26
13.85880687414324,7.03211770544446,18.864378240966282,10.254890481806402,49.258852011535886,CI01
13.74866585058416,6.661265689281418,18.126924614349118,9.535700533051257,51.549730267112494,CI02
12.868533393344721,6.166715430279212,16.88053751457576,8.843168466826997,52.079112344935275,CI03
